precio,denominacion,propiedad,metros_total,metros_construido,tiempo_de_publicacion,tipo,estacionamientos,recamaras,banos,medio_banos,seguridad_privada,ubicacion,url,descripcion,precio_desc,precio_mxn,precio_usd,fecha_conversion,categoria,meses_2024-09-08,precio_m2_terreno,precio_m2_construido,baños_desc,baños_completos,medios_baños,bano_total,Colonia,Municipio,Estado
8650000,MXN,cumbres del lago juriquilla residencia de lujo 5 recamaras 4 niveles,306,431,14 ene 2024,Casa,2,5,2,0,No,fraccionamiento cumbres del lago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-a86ca7ac2f3b-b7c-b97bce25-86f7-4ebb,cumbres del lago juriquilla fraccionamiento residencial de excelente nivel cerca de escuelas universidades centros comerciales hospitales centros medicos restaurantes campo de golf vialidades todo para vivir en plena armoniahermosa residencia con acabados de lujo estilo moderno con 5 recamaras o 4 y cuarto de servicio la principal muy amplia con balcon vestidor bano otra con terraza dos con aire acondicionado y todas con banosala de tv en el area de las recamaras closets de blancos y estacion de serviciolobby en la entrada de la casa con doble altura y domosala con vista panoramica comedor con salida a la terraza exterior y al jardin traseroamplia cocina integral con isla central cubierta de cuarzo y barra desayunadora alacenas de cristal con luz interna lavavajillas 2 hornosarea de lavado bodegasotano con bar con barra rarja medio bano bodega y salida al jardin traserola casa esta conformada por 4 niveles incluyendo el sotano y roof garden con vistas espectaculares cuenta con camaras de videovigilancia y alarma monitoriable desde el celular 3 estacionamientosterreno 306m2 construccion 431m2se muestra con previa citainformes mary carmen anaya ver telefono whatsapp roberto vaqueirowhatsappstatus real estate  relocation,,8650000,481155.86,2024-09-08,S,7.0,28267.97385620915,20069.605568445477,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,fraccionamiento cumbres del lago,Querétaro,Querétaro
10000000,MXN,excelentes casas en alamos muy centrica,695,620,1 dic 2022,Casa,2,5,2,0,No,alamos 3ra seccion queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-1baec6f8473a-7a61-f2982d8c-bffd-35b1,excelente casa super ubicada terreno 695m2 construccion 620m2 2 casas en el mismo predio ideal para una familia grande o dos familias1a casa 450m2  3 recamaras 35 banos  cisterna de 10000 lts cuarto de lavado y cuarto de servicio recibidor desayunador en terraza despacho sala de tv estacionamiento para 3 autos porton electrico   2a casa 170m2 2 recamaras 2 banos sala comedor cocina integral garage cto de serv y area de lavado 250m2 de jardin compartido para ambas casas hidroneumatico sistema de alarmasi quieres conocer esta y otras propiedades entra a nuestra pagina contactar easybroker id ebcm7458,,10000000,556249.55,2024-09-08,S,21.0,14388.489208633093,16129.032258064517,"{'completos': 5.5, 'medios': 0}",5.5,0.0,2.0,alamos 3ra seccion,Querétaro,Querétaro
20000000,MXN,casa en venta queretaro centro historico,775,375,20 abr 2023,Casa,2,4,3,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-3158e06981ba-4c48-e5b446f1-975c-3b74,hermosa casa en el centro historico de queretaro con excelentes espacios comoda y acabados de primera protegida por el inah ya que cuenta con construccion del siglo xix y xx a tan solo 4 cuadras del corazon del centro historico  entrando por el bello zaguan de madera tenemos dos lugares de estacionamiento uno techado y otro sin techar despues tenemos la vista de un hermoso patio con piso de cantera su muro derecho con plantas a todo lo largo para darle una gran calidez al final tenemos el jardin muy amplio con medio bano y una barra  la casa esta practicamente distribuida en una sola planta entrando a la izquierda tenemos la salacomedor con chimenea despues su cocina equipada 4 recamaras con closets de madera 3 banos completos la recamara principal con sauna y jacuzzi hay una pequena salita mas una sala de tv al final un estudio perfecto para hacer home office  en un segundo nivel se cuentra un cuarto de servicio con su bano una bodega cuarto de lavado y un cuarto extra que puede ser otro estudio gimnasio o algun otro espacio que usted necesite  llame hoy mismo y agende su cita no deje pasar esta oportunidad unica  lic ai421,421.0,20000000,1112499.1,2024-09-08,S,16.0,25806.451612903227,53333.333333333336,"{'completos': 3.0, 'medios': 0}",3.0,0.0,3.0,queretaro centro,Querétaro,Querétaro
45000000,MXN,residencia en venta amueblada en campo de golf el campanario queretaro,1104,847,24 abr 2023,Casa,1,4,3,0,No,fraccionamiento el campanario queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-6b8fc1e06820-3cae-41b6e9a7-bc1d-3db7,residencia con vista al campo de golf con sistema automatizado y climacochera para 4 autosrecibidor estudio 12 bano  sala doble altura comedorcocina equipada con cuarto de alacena y barra desayunadora4 recamaras con bano completo una de ellas en planta baja y la principal con vestidor jacuzzi y balcon alberca jacuzzi regadera area de convivencia y asado 12 bano area de juegos infantiles cuarto de servicio area de lavado  con opcion a venta con muebles,,45000000,2503122.98,2024-09-08,S,16.0,40760.86956521739,53128.68949232586,"{'completos': 4.0, 'medios': 0}",4.0,0.0,3.0,fraccionamiento el campanario,Querétaro,Querétaro
8850000,MXN,gran oportunidad casa en venta en esquina con jardin altozano qro,312,268,2 dic 2023,Casa,2,3,3,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-243bb570eb4e-37ee-47bffed5-a0bf-4a77,clave interna hrcvaltozano18altozano se encuentra sobre fray junipero serra que conecta con vialidades principales de la ciudad centros y plazas comerciales a 5min antea uptown paseo qro escuelas a solo 10min anahuac uvm newland arkansas alamos tec de monterrey etc juriquilla se encuentra a 10minaltozano cuenta con con privadas con acceso controlado y vigilancia casa club social y deportivo con lago de mas de 3 hectareas alberca semi olimpica con 5 carriles de nado alberca descubierta social jacuzzi chapoteadero cafeteria restaurante cancha de tenis panel y futbol 7 cancha de usos multiples sauna vapor vestidores y salas con pantalla plana cafeteria etccaracteristicasterreno 312 m2construccion 268 m2planta baja 3 cajones de estacionamiento puerta principal de parota estudio3er recamara bano completo comedor con vista al jardin sala con terraza cocina equipada con mobiliario frances cuarto de lavado bodega blancos 2 accesos laterales jardin 30m2 aproxplanta alta sala de tv recamara principal amplia con terraza amplio vestidor y bano completo 2da habitacion con vestidor bano y terrazala casa se encuentra en frente de area verder muy cerca del estacionamiento de visitasla disponibilidad y precio puede variar sin previo aviso,,8850000,492280.85,2024-09-08,S,9.0,28365.384615384617,33022.388059701494,"{'completos': 0, 'medios': 0}",0.0,0.0,3.0,queretaro centro,Querétaro,Querétaro
11450000,MXN,casa en venta lomas del campanario,323,381,24 abr 2023,Casa,2,3,3,0,No,lomas del campanario ii queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-d1623daa384b-cda9-15684501-bfaa-3fc2,terreno 32374 m2 construccion 38156 m2 jardin 85 m2 planta baja  sala comedor sala de tv  bar  cuarto de lavado  patio de tendido  terraza techada  planta alta  recamara principal con vestidor y bano isla terraza  recamara secundarias con bano completo  cochera para 3 autos  cuarto de servicio  bodega,,11450000,636905.74,2024-09-08,S,16.0,35448.91640866873,30052.49343832021,"{'completos': 0, 'medios': 0}",0.0,0.0,3.0,lomas del campanario ii,Querétaro,Querétaro
12500000,MXN,villas del meson venta casa cuarto de servicio area de tv 3 recamaras,1000,660,30 ago 2023,Casa,2,3,3,0,No,fraccionamiento villas del meson queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-17e43649006b-43c-3a89911b-8e20-460e,casa en fraccionamiento venta en villas del meson  planta baja sala doble altura comedor cocina equipada patio privado area de lavado terraza estudio cuarto de servicio sala de tv 1 medio bano 3 lugares de estacionamiento planta alta 3 recamaras 3 banos completos  m2 de construccion 660  m2 de terreno 1000 sujeto a cambio de precio y disponibilidad sin previo aviso mls 24919 vm,,12500000,695311.94,2024-09-08,S,12.0,12500.0,18939.39393939394,"{'completos': 3.0, 'medios': 1.0}",3.0,1.0,3.0,fraccionamiento villas del meson,Querétaro,Querétaro
33200000,MXN,casa en venta club campestre el campanario,1529,815,16 ene 2024,Casa,2,3,3,0,No,fraccionamiento el campanario queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-d67ce596a37-5cf8-42eb53b9-c042-3bba,a 600 mts del parque san joaquin 750 mts del parque de hacienda el campanario 20 km de it innovation school campus queretaro 46 km de la plaza boulevares 59 km del costco wholesale 54 km de la unidad deportiva la purisima 71 km dek walmart expressla casa cuenta consalacomedorcocina integralrecamara principal con bano completo y walking closet2 recamaras secundarias con bano completojardin2 cajones de estacionamientoconsulta el aviso de privacidad en nuestra pagina weblos muebles son ilustrativos no estan incluidos en el precionumero de registro del contrato de adhesion ante profeco 28762022 easybroker id ebpe0219,,33200000,1846748.51,2024-09-08,S,7.0,21713.53826030085,40736.1963190184,"{'completos': 0, 'medios': 0}",0.0,0.0,3.0,fraccionamiento el campanario,Querétaro,Querétaro
39500000,MXN,casa en venta colonia centro historico,570,1131,27 abr 2023,Casa,2,3,3,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-7abf2eaad318-6aee-61b1e92a-a0e4-3e2e,ubicadisimacasa en venta en el corazon de queretarot 531 m2c 1170 m2terreno irreglular 30x31x25x23uso de suelo autorizado mixto habitacional comercial y de servicioscuenta con frente a la calle se encuentran dos locales comerciales y acceso a cochera al interior en planta baja cuenta con patio 2 oficinas y cubo de escaleras cuenta con un entrepiso sobre el cual se desarrollo un depto de dos recamaras sala comedor cocina patio de servicio en planta alta cuenta con cubo de escaleras pasillos y espacios utilizados como despachoscimientos con base de piedra y lodoestructura se suponen muros de carga de adobe menores de 4 metros gualdrascon piezas de cantera columnas con piezas de cantera marcos de puertas y ventanas de cantera losa de concreto armado en claros medianos y grandes muros se supone a base de adobe piedra y tabique rojo recocidoentrepisos losa de concreto armado en claros medianos y grandestechos vigas de maderacon ladrillo de barro losa de concreto armado en claros medianos y grandesrecubrimientos especiales decorados de talla de madera en diversas piezas detalle en herreriaherreria protecciones barandales y rejas de hierro forjado con elementos decorativoscerca de centros comerciales paradas de camion iglesias tiendas etc,,39500000,2197185.73,2024-09-08,S,16.0,69298.24561403508,34924.84526967286,"{'completos': 0, 'medios': 0}",0.0,0.0,3.0,queretaro centro,Querétaro,Querétaro
21500000,MXN,residencia en fraccionamiento balcones de juriquilla,966,770,23 ago 2023,Casa,2,4,3,0,No,condominio vista lago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-d407713ac4de-9d3b-9b194452-a385-478a,video en la publicacionen venta residencia en balcones de juriquilla cuenta con 4 lugares de estacionamiento jardin al frente pasillo lateral hall de acceso medio bano social amplia sala con doble altura comedor con vista a la alberca sala de cine con espacio para 7 personas salon de juegos cocina totalmente equipada con isla y espacio para antecomedor zona de lavanderia cuarto de servicio bano completoterraza con asador banos de visitas amplio jardin trasero alberca chapoteadero terraza bar con cava en la planta alta la casa nos presenta 3 recamaras secundarias todas con vestidor y bano completo una recamara principal de gran formato equipada con walking closet espectacular amplio bano y un gimnasio dentro de un condominio con solo 10 residencias con cancha y salon de usos multiples ubicado en la zona mas exclusiva de juriquillaprecio y disponibilidad sujetos a cambio sin previo avisoes un placer atenderte pregunta por otros inmuebles o zonas de tu interes,,21500000,1195936.54,2024-09-08,S,12.0,22256.72877846791,27922.077922077922,"{'completos': 0, 'medios': 0}",0.0,0.0,3.0,condominio vista lago,Querétaro,Querétaro
21800000,MXN,estrena casa con vista el hipico de juriquilla,1000,730,21 ene 2024,Casa,2,4,3,0,No,fracc jurica san francisco queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-cc008b31d0ba-6201-d37346e5-8b1c-3783,casa con acabados de lujo lista para estrenar con opcion a alberca y elevador instalaciones listasla casa se divide en 3 pisos en el primer piso nos es el area social con cocina sala comedor bar y terrazasegunda planta con 4 recamaras y estudio la principal con una vista espectaculartercera planta con salon de fiestas y jardin con estpacio hasta para poner una cancha de padel o albercael precio de la casa no incluye gastos de escrituracionel precio de la casa puede varias sin previo aviso easybroker id ebow1456,,21800000,1212624.02,2024-09-08,S,7.0,21800.0,29863.013698630137,"{'completos': 0, 'medios': 0}",0.0,0.0,3.0,fracc jurica san francisco,Querétaro,Querétaro
49000000,MXN,casa en venta residencia de una planta colindante a la presa juriquilla qro,2833,1699,21 ene 2024,Casa,2,4,3,0,No,fraccionamiento villas del meson queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-ed30f4a1d8b0-3ed2-72ec8fd7-8f71-4008,increible residencia de una planta con 4 recamaras principal doble con doble bano doble vestidor sala de tv sala privada y vapor 3 amplias recamaras adicionales con bano y vestidor cada una todas con aire acondicionadorecibidor con boveda catalana funcional cocina con antecomedor chimenea intermedia que divide sala y comedor principal acogedor hall de tv y despacho privadoalberca y jacuzzi techados cochera techada para 5 autos palapa independiente en el jardin trasero con increible vista a la presa cocineta y banos sociales mas terraza perimetral techada con diversos espacios colindante a la presa de juriquillaplanta de luz aire acondicionado central cctv piso de madera en toda la casa cerca electrificada salon de yoga o de usos multiples riego por aspersion paneles solares 3 cuartos de servicio con bano completo y mini splits iluminacion led,,49000000,2725622.8,2024-09-08,S,7.0,17296.152488528063,28840.494408475573,"{'completos': 0, 'medios': 0}",0.0,0.0,3.0,fraccionamiento villas del meson,Querétaro,Querétaro
6490000,MXN,casa a estrenar de 320m en real de juriquilla qro,300,326,14 dic 2023,Casa,2,3,4,0,No,fraccionamiento real de juriquilla queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-29ffa279aa7b-917-40d7c958-a898-31ae,ref nex187655en real de juriquilla queretaro se encuentra esta imponente casa en venta que ofrece una vida de lujo y comodidad con una construccion de 323 m2 esta propiedad cuenta con 3 amplias recamaras cada una con su propio bano y vestidor lo que garantiza privacidad y comodidad para toda la familia ademas cuenta con un amplia area de convivencia que puede ser seccionada como espacio de trabajo o cuarta recamara en planta baja con bano completo esta casa tambien cuenta con una area de lavanderia un patio interior panoramico y un jardin privado perfecto para disfrutar de momentos al aire libre o para que los ninos jueguen los acabados de calidad en toda la propiedad garantizan su plusvalia y durabilidad por muchos anos son evidentes desde el piso de marmol santo tomas en ciertas secciones de la casa griferia helvex madera de ingenieria de parota en recamaras apagadores living lite y chapados de nogal en la cocina hasta un amplio walkin closet en la recamara principal y banos con canceleria linea europea tambien cuenta con un cuarto de servicio con bano completo para mayor comodidad real de juriquilla queretaro cuenta con caseta de acceso y una ubicacion privilegiada que da acceso a variadas zonas de interes a poca distancia se encuentran tres centros comerciales de prestigio con tiendas restaurantes y cines ademas hay parques cercanos donde se pueden realizar actividades al aire libre y disfrutar de la naturaleza asi como escuelas y hospitales privados en las cercanias lo que lo convierte en un lugar ideal para familias con excelentes vias de acceso como la avenida jurica y la carretera san luis potosiqueretaro esta propiedad ofrece una excelente ubicacion para aquellos que necesitan moverse dentro de la ciudad o con acceso rapido a otras ciudades y estados vecinos nneximoinmobiliariadigital,,6490000,361005.96,2024-09-08,S,8.0,21633.333333333332,19907.9754601227,"{'completos': 0, 'medios': 0}",0.0,0.0,4.0,fraccionamiento real de juriquilla,Querétaro,Querétaro
